province,alert_date,alert_type,lead_time_days
azuay,1990-07-16,Evento Extremo de Temperatura leve,17
azuay,1990-06-30,Evento Extremo de Temperatura leve,0
azuay,1990-07-01,Evento Extremo de Temperatura leve,0
azuay,1990-07-02,Evento Extremo de Temperatura leve,0
azuay,1990-07-03,Evento Extremo de Temperatura leve,0
azuay,1990-07-04,Evento Extremo de Temperatura leve,0
azuay,1990-07-05,Evento Extremo de Temperatura leve,0
azuay,1990-07-06,Evento Extremo de Temperatura leve,0
azuay,1990-07-07,Evento Extremo de Temperatura leve,0
azuay,1990-08-04,Evento Extremo de Temperatura moderado,27
azuay,1990-08-05,Evento Extremo de Temperatura fuerte,27
azuay,1990-08-01,Evento Extremo de Temperatura moderado,22
azuay,1990-09-06,Evento Extremo de Temperatura leve,57
azuay,1990-09-07,Evento Extremo de Temperatura leve,57
azuay,1990-08-24,Evento Extremo de Temperatura leve,42
azuay,1990-08-13,Evento Extremo de Temperatura leve,30
azuay,1990-09-11,Evento Extremo de Temperatura leve,58
azuay,1990-09-12,Evento Extremo de Temperatura leve,58
azuay,1990-09-12,Evento Extremo de Temperatura leve,57
azuay,1990-09-13,Evento Extremo de Temperatura leve,57
azuay,1990-09-14,Evento Extremo de Temperatura leve,57
azuay,1990-09-15,Evento Extremo de Temperatura leve,57
azuay,1990-09-16,Evento Extremo de Temperatura leve,57
azuay,1990-09-10,Evento Extremo de Temperatura leve,50
azuay,1990-09-11,Evento Extremo de Temperatura leve,50
azuay,1990-09-12,Evento Extremo de Temperatura leve,50
azuay,1990-09-13,Evento Extremo de Temperatura leve,50
azuay,1990-09-08,Evento Extremo de Temperatura leve,44
azuay,1990-09-09,Evento Extremo de Temperatura leve,44
azuay,1990-09-09,Evento Extremo de Temperatura leve,43
azuay,1990-09-10,Evento Extremo de Temperatura leve,43
azuay,1990-09-18,Evento Extremo de Temperatura leve,50
azuay,1990-09-18,Evento Extremo de Temperatura leve,49
azuay,1990-08-14,Evento Extremo de Temperatura leve,13
azuay,1990-08-15,Evento Extremo de Temperatura leve,13
azuay,1990-08-16,Evento Extremo de Temperatura leve,13
azuay,1990-08-17,Evento Extremo de Temperatura leve,13
azuay,1990-08-18,Evento Extremo de Temperatura leve,13
azuay,1990-08-19,Evento Extremo de Temperatura leve,13
azuay,1990-08-20,Evento Extremo de Temperatura leve,13
azuay,1990-08-21,Evento Extremo de Temperatura leve,13
azuay,1990-08-22,Evento Extremo de Temperatura leve,13
azuay,1990-08-24,Evento Extremo de Temperatura leve,14
azuay,1990-08-24,Evento Extremo de Temperatura leve,13
azuay,1990-08-22,Evento Extremo de Temperatura leve,10
azuay,1990-08-24,Evento Extremo de Temperatura leve,11
azuay,1990-08-24,Evento Extremo de Temperatura leve,10
azuay,1990-08-26,Evento Extremo de Temperatura leve,11
azuay,1990-09-01,Evento Extremo de Temperatura leve,11
azuay,1990-09-02,Evento Extremo de Temperatura leve,11
azuay,1990-10-19,Evento Extremo de Temperatura leve,26
azuay,1990-10-30,Evento Extremo de Temperatura leve,33
azuay,1990-10-31,Evento Extremo de Temperatura fuerte,33
azuay,1990-10-31,Evento Extremo de Temperatura extremo,32
azuay,1990-11-01,Evento Extremo de Temperatura fuerte,32
azuay,1990-11-02,Evento Extremo de Temperatura leve,32
azuay,1990-11-03,Evento Extremo de Temperatura leve,32
azuay,1990-10-30,Evento Extremo de Temperatura leve,27
azuay,1990-10-31,Evento Extremo de Temperatura leve,27
azuay,1990-10-30,Evento Extremo de Temperatura leve,25
azuay,1990-10-31,Evento Extremo de Temperatura leve,25
azuay,1990-11-01,Evento Extremo de Temperatura leve,25
azuay,1990-11-02,Evento Extremo de Temperatura leve,25
azuay,1990-11-05,Evento Extremo de Temperatura extremo,27
azuay,1990-11-04,Evento Extremo de Temperatura leve,25
azuay,1990-11-05,Evento Extremo de Temperatura leve,25
azuay,1990-10-28,Evento Extremo de Temperatura leve,16
azuay,1990-10-29,Evento Extremo de Temperatura leve,16
azuay,1990-10-30,Evento Extremo de Temperatura leve,16
azuay,1990-10-31,Evento Extremo de Temperatura moderado,16
azuay,1990-11-01,Evento Extremo de Temperatura leve,16
azuay,1990-10-31,Evento Extremo de Temperatura leve,14
azuay,1990-11-03,Evento Extremo de Temperatura leve,16
azuay,1990-11-03,Evento Extremo de Temperatura leve,15
azuay,1990-11-03,Evento Extremo de Temperatura leve,14
azuay,1990-11-05,Evento Extremo de Temperatura leve,15
azuay,1990-11-06,Evento Extremo de Temperatura leve,15
azuay,1990-11-07,Evento Extremo de Temperatura leve,15
azuay,1990-11-07,Evento Extremo de Temperatura leve,14
azuay,1990-11-08,Evento Extremo de Temperatura leve,14
azuay,1990-12-20,Evento Extremo de Temperatura leve,55
azuay,1990-12-21,Evento Extremo de Temperatura leve,55
azuay,1990-11-11,Evento Extremo de Temperatura leve,14
azuay,1990-12-23,Evento Extremo de Temperatura leve,55
azuay,1990-12-24,Evento Extremo de Temperatura leve,55
azuay,1990-11-13,Evento Extremo de Temperatura leve,13
azuay,1990-11-14,Evento Extremo de Temperatura fuerte,13
azuay,1990-11-16,Evento Extremo de Temperatura leve,14
azuay,1990-11-17,Evento Extremo de Temperatura leve,14
azuay,1990-11-18,Evento Extremo de Temperatura leve,14
azuay,1990-11-19,Evento Extremo de Temperatura leve,14
azuay,1990-11-20,Evento Extremo de Temperatura leve,14
azuay,1990-11-21,Evento Extremo de Temperatura leve,14
azuay,1990-11-21,Evento Extremo de Temperatura moderado,13
azuay,1990-11-22,Evento Extremo de Temperatura moderado,13
azuay,1990-11-23,Evento Extremo de Temperatura leve,13
azuay,1990-11-24,Evento Extremo de Temperatura fuerte,13
azuay,1990-11-29,Evento Extremo de Temperatura extremo,13
azuay,1990-11-22,Evento Extremo de Temperatura extremo,5
azuay,1991-01-27,Evento Extremo de Temperatura leve,54
azuay,1990-12-11,Evento Extremo de Temperatura leve,6
azuay,1990-12-14,Evento Extremo de Temperatura leve,8
azuay,1991-01-31,Evento Extremo de Temperatura leve,53
azuay,1990-12-18,Evento Extremo de Temperatura leve,8
azuay,1990-12-19,Evento Extremo de Temperatura leve,8
azuay,1990-12-20,Evento Extremo de Temperatura leve,8
azuay,1990-12-21,Evento Extremo de Temperatura leve,8
azuay,1991-01-17,Evento Extremo de Temperatura fuerte,34
azuay,1991-01-13,Evento Extremo de Temperatura moderado,28
azuay,1991-01-14,Evento Extremo de Temperatura leve,28
azuay,1991-01-15,Evento Extremo de Temperatura moderado,28
azuay,1991-01-16,Evento Extremo de Temperatura fuerte,28
azuay,1991-01-23,Evento Extremo de Temperatura moderado,34
azuay,1991-01-24,Evento Extremo de Temperatura extremo,34
azuay,1991-01-25,Evento Extremo de Temperatura leve,34
azuay,1991-01-26,Evento Extremo de Temperatura leve,34
azuay,1991-01-27,Evento Extremo de Temperatura leve,34
azuay,1991-01-28,Evento Extremo de Temperatura leve,34
azuay,1991-01-29,Evento Extremo de Temperatura leve,34
azuay,1991-01-30,Evento Extremo de Temperatura leve,34
azuay,1991-01-14,Evento Extremo de Temperatura leve,17
azuay,1991-01-15,Evento Extremo de Temperatura leve,17
azuay,1991-02-02,Evento Extremo de Temperatura leve,34
azuay,1991-02-03,Evento Extremo de Temperatura leve,34
azuay,1991-02-04,Evento Extremo de Temperatura leve,34
azuay,1991-02-05,Evento Extremo de Temperatura leve,34
azuay,1991-02-06,Evento Extremo de Temperatura leve,34
azuay,1991-02-07,Evento Extremo de Temperatura leve,34
azuay,1991-01-22,Evento Extremo de Temperatura leve,17
azuay,1991-01-22,Evento Extremo de Temperatura moderado,16
azuay,1991-01-23,Evento Extremo de Temperatura moderado,16
azuay,1991-01-24,Evento Extremo de Temperatura moderado,16
azuay,1991-01-26,Evento Extremo de Temperatura moderado,17
azuay,1991-01-27,Evento Extremo de Temperatura leve,17
azuay,1991-01-28,Evento Extremo de Temperatura leve,17
azuay,1991-01-28,Evento Extremo de Temperatura moderado,16
azuay,1991-01-29,Evento Extremo de Temperatura leve,16
azuay,1991-01-30,Evento Extremo de Temperatura leve,16
azuay,1991-01-31,Evento Extremo de Temperatura leve,16
azuay,1991-02-01,Evento Extremo de Temperatura leve,16
azuay,1991-02-03,Evento Extremo de Temperatura leve,17
azuay,1991-02-04,Evento Extremo de Temperatura leve,17
azuay,1991-02-05,Evento Extremo de Temperatura leve,17
azuay,1991-02-06,Evento Extremo de Temperatura leve,17
azuay,1991-02-07,Evento Extremo de Temperatura leve,17
azuay,1991-02-08,Evento Extremo de Temperatura leve,17
azuay,1991-03-09,Evento Extremo de Temperatura leve,45
azuay,1991-03-10,Evento Extremo de Temperatura leve,45
azuay,1991-03-11,Evento Extremo de Temperatura leve,45
azuay,1991-03-12,Evento Extremo de Temperatura leve,45
azuay,1991-03-13,Evento Extremo de Temperatura leve,45
azuay,1991-03-14,Evento Extremo de Temperatura leve,45
azuay,1991-03-15,Evento Extremo de Temperatura moderado,45
azuay,1991-03-17,Evento Extremo de Temperatura moderado,46
azuay,1991-03-18,Evento Extremo de Temperatura leve,46
azuay,1991-03-18,Evento Extremo de Temperatura leve,45
azuay,1991-03-17,Evento Extremo de Temperatura leve,43
azuay,1991-03-19,Evento Extremo de Temperatura leve,44
azuay,1991-03-20,Evento Extremo de Temperatura leve,44
azuay,1991-03-22,Evento Extremo de Temperatura leve,45
azuay,1991-03-23,Evento Extremo de Temperatura leve,45
azuay,1991-03-24,Evento Extremo de Temperatura leve,45
azuay,1991-03-25,Evento Extremo de Temperatura leve,45
azuay,1991-03-25,Evento Extremo de Temperatura moderado,44
azuay,1991-03-26,Evento Extremo de Temperatura extremo,44
azuay,1991-03-27,Evento Extremo de Temperatura fuerte,44
azuay,1991-03-28,Evento Extremo de Temperatura leve,44
azuay,1991-03-29,Evento Extremo de Temperatura leve,44
azuay,1991-03-31,Evento Extremo de Temperatura leve,45
azuay,1991-04-01,Evento Extremo de Temperatura leve,45
azuay,1991-04-02,Evento Extremo de Temperatura leve,45
azuay,1991-04-04,Evento Extremo de Temperatura leve,46
azuay,1991-03-06,Evento Extremo de Temperatura leve,16
azuay,1991-04-06,Evento Extremo de Temperatura leve,46
azuay,1991-04-07,Evento Extremo de Temperatura leve,46
azuay,1991-04-11,Evento Extremo de Temperatura leve,46
azuay,1991-04-12,Evento Extremo de Temperatura moderado,46
azuay,1991-04-13,Evento Extremo de Temperatura fuerte,46
azuay,1991-04-14,Evento Extremo de Temperatura extremo,46
azuay,1991-04-15,Evento Extremo de Temperatura moderado,46
azuay,1991-04-16,Evento Extremo de Temperatura leve,46
azuay,1991-04-17,Evento Extremo de Temperatura leve,46
azuay,1991-04-18,Evento Extremo de Temperatura leve,46
azuay,1991-04-19,Evento Extremo de Temperatura leve,46
azuay,1991-04-20,Evento Extremo de Temperatura leve,46
azuay,1991-04-21,Evento Extremo de Temperatura leve,46
azuay,1991-04-22,Evento Extremo de Temperatura leve,46
azuay,1991-04-23,Evento Extremo de Temperatura leve,46
azuay,1991-04-24,Evento Extremo de Temperatura leve,46
azuay,1991-03-25,Evento Extremo de Temperatura leve,15
azuay,1991-03-26,Evento Extremo de Temperatura leve,15
azuay,1991-03-28,Evento Extremo de Temperatura leve,16
azuay,1991-03-28,Evento Extremo de Temperatura leve,15
azuay,1991-04-29,Evento Extremo de Temperatura leve,46
azuay,1991-04-30,Evento Extremo de Temperatura leve,46
azuay,1991-05-01,Evento Extremo de Temperatura leve,46
azuay,1991-05-02,Evento Extremo de Temperatura leve,46
azuay,1991-05-02,Evento Extremo de Temperatura leve,45
azuay,1991-05-03,Evento Extremo de Temperatura leve,45
azuay,1991-05-05,Evento Extremo de Temperatura leve,46
azuay,1991-05-06,Evento Extremo de Temperatura moderado,46
azuay,1991-04-03,Evento Extremo de Temperatura leve,12
azuay,1991-04-04,Evento Extremo de Temperatura leve,12
azuay,1991-04-05,Evento Extremo de Temperatura leve,12
azuay,1991-04-06,Evento Extremo de Temperatura leve,12
azuay,1991-04-07,Evento Extremo de Temperatura leve,12
azuay,1991-04-08,Evento Extremo de Temperatura leve,12
azuay,1991-04-09,Evento Extremo de Temperatura leve,12
azuay,1991-04-10,Evento Extremo de Temperatura leve,12
azuay,1991-04-11,Evento Extremo de Temperatura leve,12
azuay,1991-04-13,Evento Extremo de Temperatura leve,13
azuay,1991-04-14,Evento Extremo de Temperatura leve,13
azuay,1991-04-15,Evento Extremo de Temperatura leve,13
azuay,1991-04-16,Evento Extremo de Temperatura leve,13
azuay,1991-04-17,Evento Extremo de Temperatura leve,13
azuay,1991-04-18,Evento Extremo de Temperatura leve,13
azuay,1991-04-19,Evento Extremo de Temperatura leve,13
azuay,1991-04-20,Evento Extremo de Temperatura leve,13
azuay,1991-04-21,Evento Extremo de Temperatura leve,13
azuay,1991-04-22,Evento Extremo de Temperatura leve,13
azuay,1991-05-20,Evento Extremo de Temperatura leve,40
azuay,1991-06-06,Evento Extremo de Temperatura leve,56
azuay,1991-06-07,Evento Extremo de Temperatura leve,56
azuay,1991-06-09,Evento Extremo de Temperatura leve,57
azuay,1991-06-10,Evento Extremo de Temperatura leve,57
azuay,1991-06-11,Evento Extremo de Temperatura leve,57
azuay,1991-06-11,Evento Extremo de Temperatura leve,56
azuay,1991-06-13,Evento Extremo de Temperatura leve,57
azuay,1991-06-13,Evento Extremo de Temperatura leve,56
azuay,1991-05-05,Evento Extremo de Temperatura leve,16
azuay,1991-05-05,Evento Extremo de Temperatura leve,15
azuay,1991-05-06,Evento Extremo de Temperatura leve,15
azuay,1991-05-07,Evento Extremo de Temperatura leve,15
azuay,1991-05-08,Evento Extremo de Temperatura leve,15
azuay,1991-05-10,Evento Extremo de Temperatura leve,16
azuay,1991-05-10,Evento Extremo de Temperatura leve,15
azuay,1991-05-11,Evento Extremo de Temperatura leve,15
azuay,1991-05-12,Evento Extremo de Temperatura leve,15
azuay,1991-05-13,Evento Extremo de Temperatura leve,15
azuay,1991-05-14,Evento Extremo de Temperatura leve,15
azuay,1991-05-16,Evento Extremo de Temperatura leve,16
azuay,1991-05-17,Evento Extremo de Temperatura leve,16
azuay,1991-06-27,Evento Extremo de Temperatura leve,56
azuay,1991-05-08,Evento Extremo de Temperatura leve,5
azuay,1991-05-21,Evento Extremo de Temperatura leve,17
azuay,1991-06-30,Evento Extremo de Temperatura leve,56
azuay,1991-07-01,Evento Extremo de Temperatura leve,56
azuay,1991-07-02,Evento Extremo de Temperatura leve,56
azuay,1991-07-03,Evento Extremo de Temperatura leve,56
azuay,1991-05-16,Evento Extremo de Temperatura leve,7
azuay,1991-05-17,Evento Extremo de Temperatura leve,7
azuay,1991-05-18,Evento Extremo de Temperatura leve,7
azuay,1991-05-19,Evento Extremo de Temperatura leve,7
azuay,1991-05-19,Evento Extremo de Temperatura leve,6
azuay,1991-05-20,Evento Extremo de Temperatura leve,6
azuay,1991-05-21,Evento Extremo de Temperatura leve,6
azuay,1991-05-21,Evento Extremo de Temperatura leve,5
azuay,1991-05-23,Evento Extremo de Temperatura leve,6
azuay,1991-07-01,Evento Extremo de Temperatura leve,44
azuay,1991-05-24,Evento Extremo de Temperatura moderado,5
azuay,1991-05-25,Evento Extremo de Temperatura moderado,5
azuay,1991-07-08,Evento Extremo de Temperatura leve,48
azuay,1991-07-05,Evento Extremo de Temperatura leve,44
azuay,1991-07-06,Evento Extremo de Temperatura leve,44
azuay,1991-07-08,Evento Extremo de Temperatura leve,45
azuay,1991-07-09,Evento Extremo de Temperatura leve,45
azuay,1991-07-10,Evento Extremo de Temperatura leve,45
azuay,1991-07-11,Evento Extremo de Temperatura leve,45
azuay,1991-07-17,Evento Extremo de Temperatura leve,50
azuay,1991-07-18,Evento Extremo de Temperatura leve,50
azuay,1991-07-19,Evento Extremo de Temperatura leve,50
azuay,1991-07-17,Evento Extremo de Temperatura leve,47
azuay,1991-07-17,Evento Extremo de Temperatura leve,46
azuay,1991-07-22,Evento Extremo de Temperatura leve,50
azuay,1991-07-23,Evento Extremo de Temperatura fuerte,50
azuay,1991-07-19,Evento Extremo de Temperatura fuerte,45
azuay,1991-07-20,Evento Extremo de Temperatura fuerte,45
azuay,1991-07-23,Evento Extremo de Temperatura extremo,47
azuay,1991-06-22,Evento Extremo de Temperatura fuerte,15
azuay,1991-06-23,Evento Extremo de Temperatura fuerte,15
azuay,1991-06-24,Evento Extremo de Temperatura leve,15
azuay,1991-06-25,Evento Extremo de Temperatura moderado,15
azuay,1991-06-26,Evento Extremo de Temperatura leve,15
azuay,1991-06-27,Evento Extremo de Temperatura leve,15
azuay,1991-06-28,Evento Extremo de Temperatura leve,15
azuay,1991-06-29,Evento Extremo de Temperatura leve,15
azuay,1991-06-30,Evento Extremo de Temperatura moderado,15
azuay,1991-07-24,Evento Extremo de Temperatura fuerte,38
azuay,1991-07-25,Evento Extremo de Temperatura moderado,38
azuay,1991-07-03,Evento Extremo de Temperatura moderado,15
azuay,1991-07-04,Evento Extremo de Temperatura moderado,15
azuay,1991-07-05,Evento Extremo de Temperatura moderado,15
azuay,1991-07-06,Evento Extremo de Temperatura leve,15
azuay,1991-07-07,Evento Extremo de Temperatura leve,15
azuay,1991-07-08,Evento Extremo de Temperatura leve,15
azuay,1991-07-09,Evento Extremo de Temperatura leve,15
azuay,1991-07-10,Evento Extremo de Temperatura leve,15
azuay,1991-07-11,Evento Extremo de Temperatura leve,15
azuay,1991-07-12,Evento Extremo de Temperatura leve,15
azuay,1991-07-13,Evento Extremo de Temperatura leve,15
azuay,1991-07-17,Evento Extremo de Temperatura leve,18
azuay,1991-07-18,Evento Extremo de Temperatura leve,18
azuay,1991-08-13,Evento Extremo de Temperatura leve,43
azuay,1991-08-14,Evento Extremo de Temperatura leve,43
azuay,1991-08-16,Evento Extremo de Temperatura leve,44
azuay,1991-08-17,Evento Extremo de Temperatura leve,44
azuay,1991-08-18,Evento Extremo de Temperatura leve,44
azuay,1991-08-18,Evento Extremo de Temperatura leve,43
azuay,1991-08-19,Evento Extremo de Temperatura leve,43
azuay,1991-08-20,Evento Extremo de Temperatura leve,43
azuay,1991-08-21,Evento Extremo de Temperatura leve,43
azuay,1991-08-22,Evento Extremo de Temperatura leve,43
azuay,1991-08-23,Evento Extremo de Temperatura leve,43
azuay,1991-08-24,Evento Extremo de Temperatura leve,43
azuay,1991-08-25,Evento Extremo de Temperatura leve,43
azuay,1991-08-26,Evento Extremo de Temperatura leve,43
azuay,1991-08-27,Evento Extremo de Temperatura leve,43
azuay,1991-08-28,Evento Extremo de Temperatura leve,43
azuay,1991-08-29,Evento Extremo de Temperatura leve,43
azuay,1991-08-30,Evento Extremo de Temperatura leve,43
azuay,1991-08-31,Evento Extremo de Temperatura leve,43
azuay,1991-09-01,Evento Extremo de Temperatura leve,43
azuay,1991-09-02,Evento Extremo de Temperatura leve,43
azuay,1991-09-03,Evento Extremo de Temperatura leve,43
azuay,1991-09-04,Evento Extremo de Temperatura leve,43
azuay,1991-09-05,Evento Extremo de Temperatura leve,43
azuay,1991-09-06,Evento Extremo de Temperatura leve,43
azuay,1991-09-07,Evento Extremo de Temperatura leve,43
azuay,1991-09-08,Evento Extremo de Temperatura leve,43
azuay,1991-09-09,Evento Extremo de Temperatura leve,43
azuay,1991-09-10,Evento Extremo de Temperatura leve,43
azuay,1991-09-11,Evento Extremo de Temperatura leve,43
azuay,1991-09-12,Evento Extremo de Temperatura fuerte,43
azuay,1991-09-13,Evento Extremo de Temperatura leve,43
azuay,1991-08-18,Evento Extremo de Temperatura leve,16
azuay,1991-08-19,Evento Extremo de Temperatura leve,16
azuay,1991-08-20,Evento Extremo de Temperatura leve,16
azuay,1991-08-21,Evento Extremo de Temperatura leve,16
azuay,1991-08-22,Evento Extremo de Temperatura leve,16
azuay,1991-08-23,Evento Extremo de Temperatura leve,16
azuay,1991-08-24,Evento Extremo de Temperatura leve,16
azuay,1991-08-24,Evento Extremo de Temperatura leve,15
azuay,1991-08-25,Evento Extremo de Temperatura leve,15
azuay,1991-08-26,Evento Extremo de Temperatura leve,15
azuay,1991-08-27,Evento Extremo de Temperatura leve,15
azuay,1991-08-28,Evento Extremo de Temperatura leve,15
azuay,1991-08-29,Evento Extremo de Temperatura leve,15
azuay,1991-08-30,Evento Extremo de Temperatura leve,15
azuay,1991-08-31,Evento Extremo de Temperatura leve,15
azuay,1991-09-01,Evento Extremo de Temperatura leve,15
azuay,1991-09-02,Evento Extremo de Temperatura leve,15
azuay,1991-09-03,Evento Extremo de Temperatura leve,15
azuay,1991-09-04,Evento Extremo de Temperatura leve,15
azuay,1991-09-05,Evento Extremo de Temperatura leve,15
azuay,1991-09-06,Evento Extremo de Temperatura leve,15
azuay,1991-09-07,Evento Extremo de Temperatura leve,15
azuay,1991-11-07,Evento Extremo de Temperatura fuerte,50
azuay,1991-11-08,Evento Extremo de Temperatura leve,50
azuay,1991-11-09,Evento Extremo de Temperatura leve,50
azuay,1991-11-10,Evento Extremo de Temperatura leve,50
azuay,1991-11-11,Evento Extremo de Temperatura leve,50
azuay,1991-11-12,Evento Extremo de Temperatura leve,50
azuay,1991-11-13,Evento Extremo de Temperatura leve,50
azuay,1991-11-14,Evento Extremo de Temperatura leve,50
azuay,1991-11-15,Evento Extremo de Temperatura leve,50
azuay,1991-11-18,Evento Extremo de Temperatura leve,50
azuay,1991-11-19,Evento Extremo de Temperatura moderado,50
azuay,1991-11-20,Evento Extremo de Temperatura leve,50
azuay,1991-11-21,Evento Extremo de Temperatura leve,50
azuay,1991-11-21,Evento Extremo de Temperatura leve,49
azuay,1991-11-22,Evento Extremo de Temperatura leve,49
azuay,1991-11-23,Evento Extremo de Temperatura leve,49
azuay,1991-11-24,Evento Extremo de Temperatura leve,49
azuay,1991-11-25,Evento Extremo de Temperatura leve,49
azuay,1991-11-26,Evento Extremo de Temperatura leve,49
azuay,1991-11-27,Evento Extremo de Temperatura leve,49
azuay,1991-11-28,Evento Extremo de Temperatura leve,49
azuay,1991-11-29,Evento Extremo de Temperatura leve,49
azuay,1991-11-30,Evento Extremo de Temperatura leve,49
azuay,1991-12-01,Evento Extremo de Temperatura leve,49
azuay,1991-10-28,Evento Extremo de Temperatura leve,14
azuay,1991-10-15,Evento Extremo de Temperatura leve,0
azuay,1991-11-29,Evento Extremo de Temperatura leve,44
azuay,1991-10-17,Evento Extremo de Temperatura leve,0
azuay,1991-10-19,Evento Extremo de Temperatura leve,1
azuay,1991-10-20,Evento Extremo de Temperatura leve,1
azuay,1991-10-20,Evento Extremo de Temperatura leve,0
azuay,1991-10-21,Evento Extremo de Temperatura leve,0
azuay,1991-10-23,Evento Extremo de Temperatura leve,1
azuay,1991-11-02,Evento Extremo de Temperatura leve,10
azuay,1991-11-03,Evento Extremo de Temperatura leve,10
azuay,1991-10-26,Evento Extremo de Temperatura leve,1
azuay,1991-10-27,Evento Extremo de Temperatura leve,1
azuay,1991-10-28,Evento Extremo de Temperatura leve,1
azuay,1991-10-29,Evento Extremo de Temperatura leve,1
azuay,1991-10-31,Evento Extremo de Temperatura leve,2
azuay,1991-10-31,Evento Extremo de Temperatura moderado,1
azuay,1991-11-29,Evento Extremo de Temperatura moderado,29
azuay,1991-12-13,Evento Extremo de Temperatura leve,42
azuay,1991-12-14,Evento Extremo de Temperatura leve,42
azuay,1991-12-02,Evento Extremo de Temperatura leve,29
azuay,1991-12-03,Evento Extremo de Temperatura leve,29
azuay,1991-12-04,Evento Extremo de Temperatura leve,29
azuay,1991-12-05,Evento Extremo de Temperatura leve,29
azuay,1991-12-06,Evento Extremo de Temperatura leve,29
azuay,1991-12-07,Evento Extremo de Temperatura leve,29
azuay,1991-12-08,Evento Extremo de Temperatura leve,29
azuay,1991-12-09,Evento Extremo de Temperatura leve,29
azuay,1991-12-10,Evento Extremo de Temperatura leve,29
azuay,1991-12-11,Evento Extremo de Temperatura leve,29
azuay,1991-12-12,Evento Extremo de Temperatura leve,29
azuay,1991-12-13,Evento Extremo de Temperatura leve,29
azuay,1991-12-14,Evento Extremo de Temperatura leve,29
azuay,1991-12-15,Evento Extremo de Temperatura leve,29
azuay,1991-12-16,Evento Extremo de Temperatura leve,29
azuay,1991-12-16,Evento Extremo de Temperatura leve,28
azuay,1991-12-17,Evento Extremo de Temperatura leve,28
azuay,1991-12-19,Evento Extremo de Temperatura leve,29
azuay,1991-12-20,Evento Extremo de Temperatura leve,29
azuay,1991-12-21,Evento Extremo de Temperatura leve,29
azuay,1991-12-22,Evento Extremo de Temperatura leve,29
azuay,1991-12-23,Evento Extremo de Temperatura moderado,29
azuay,1991-12-24,Evento Extremo de Temperatura leve,29
azuay,1991-12-25,Evento Extremo de Temperatura leve,29
azuay,1991-12-26,Evento Extremo de Temperatura fuerte,29
azuay,1991-12-27,Evento Extremo de Temperatura extremo,29
azuay,1991-12-09,Evento Extremo de Temperatura fuerte,10
azuay,1991-12-09,Evento Extremo de Temperatura leve,9
azuay,1991-12-30,Evento Extremo de Temperatura leve,29
azuay,1991-12-12,Evento Extremo de Temperatura leve,10
azuay,1991-12-13,Evento Extremo de Temperatura leve,10
azuay,1991-12-14,Evento Extremo de Temperatura leve,10
azuay,1991-12-15,Evento Extremo de Temperatura leve,10
azuay,1991-12-16,Evento Extremo de Temperatura leve,10
azuay,1991-12-17,Evento Extremo de Temperatura leve,10
azuay,1991-12-18,Evento Extremo de Temperatura leve,10
azuay,1991-12-19,Evento Extremo de Temperatura leve,10
azuay,1991-12-20,Evento Extremo de Temperatura leve,10
azuay,1991-12-21,Evento Extremo de Temperatura leve,10
azuay,1991-12-22,Evento Extremo de Temperatura leve,10
azuay,1991-12-23,Evento Extremo de Temperatura leve,10
azuay,1991-12-24,Evento Extremo de Temperatura leve,10
azuay,1992-01-13,Evento Extremo de Temperatura leve,29
azuay,1991-12-30,Evento Extremo de Temperatura leve,14
azuay,1992-01-01,Evento Extremo de Temperatura leve,15
azuay,1992-01-01,Evento Extremo de Temperatura leve,14
azuay,1992-01-02,Evento Extremo de Temperatura leve,14
azuay,1991-12-30,Evento Extremo de Temperatura leve,10
azuay,1992-02-17,Evento Extremo de Temperatura leve,58
azuay,1992-02-18,Evento Extremo de Temperatura leve,58
azuay,1992-02-19,Evento Extremo de Temperatura leve,58
azuay,1992-02-20,Evento Extremo de Temperatura leve,58
azuay,1992-02-21,Evento Extremo de Temperatura leve,58
azuay,1992-02-22,Evento Extremo de Temperatura leve,58
azuay,1992-02-22,Evento Extremo de Temperatura leve,57
azuay,1992-02-24,Evento Extremo de Temperatura leve,58
azuay,1992-01-09,Evento Extremo de Temperatura leve,11
azuay,1992-02-23,Evento Extremo de Temperatura leve,55
azuay,1992-02-25,Evento Extremo de Temperatura leve,56
azuay,1992-02-27,Evento Extremo de Temperatura leve,57
azuay,1992-02-29,Evento Extremo de Temperatura leve,58
azuay,1992-03-01,Evento Extremo de Temperatura leve,58
azuay,1992-02-14,Evento Extremo de Temperatura moderado,41
azuay,1992-02-15,Evento Extremo de Temperatura moderado,41
azuay,1992-02-17,Evento Extremo de Temperatura moderado,42
azuay,1992-02-17,Evento Extremo de Temperatura moderado,41
azuay,1992-02-18,Evento Extremo de Temperatura moderado,41
azuay,1992-02-19,Evento Extremo de Temperatura leve,41
azuay,1992-02-20,Evento Extremo de Temperatura moderado,41
azuay,1992-02-21,Evento Extremo de Temperatura fuerte,41
azuay,1992-02-22,Evento Extremo de Temperatura leve,41
azuay,1992-02-23,Evento Extremo de Temperatura leve,41
azuay,1992-02-25,Evento Extremo de Temperatura leve,42
azuay,1992-02-26,Evento Extremo de Temperatura leve,42
azuay,1992-02-27,Evento Extremo de Temperatura leve,42
azuay,1992-02-27,Evento Extremo de Temperatura fuerte,41
azuay,1992-03-03,Evento Extremo de Temperatura fuerte,45
azuay,1992-02-26,Evento Extremo de Temperatura extremo,38
